% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=968325, Mon Aug  5 13:29:52 2024, <python>{}</python>
1 10 0.3919720273270105 1.0000437509570452 -0.7954067587852478 -7.9540675878524780e-01 -0.669659435749054 -0.3389580547809601 0.2058817744255066   
2 20 0.4498602831545357 1.1986104328360463 -0.8154661059379578 -8.1546610593795776e-01 -0.6568465828895569 -0.26243144273757935 0.3607904016971588   
3 30 0.5049795951385361 1.4656855528721793 -0.8620995283126831 -8.6209952831268311e-01 -0.6197171211242676 -0.47959014773368835 0.18825507164001465   
4 40 0.5247536567413948 1.7128172663459247 -0.8620995283126831 -7.9778790473937988e-01 -0.5217704772949219 -0.22800272703170776 0.28095492720603943   
5 50 0.6052237049431805 1.9365199233819372 -0.900713324546814 -9.0071332454681396e-01 -0.5295633673667908 -0.44728487730026245 0.09257614612579346   
6 60 0.6876337392179498 2.2241781702327046 -0.900713324546814 -8.1952750682830811e-01 -0.3668515384197235 -0.18759535253047943 0.47020989656448364   
7 70 0.8299119341051637 2.4853100786967066 -0.900713324546814 -8.6699581146240234e-01 -0.4398115575313568 -0.13348864018917084 0.47433310747146606   
8 80 0.908496674862155 2.598249074054876 -0.900713324546814 -7.5879269838333130e-01 -0.3626767694950104 -0.1357254832983017 0.29794254899024963   
9 90 0.9411490235121143 2.7369871791579707 -0.900713324546814 -8.4625613689422607e-01 -0.582185685634613 -0.2791201174259186 0.44000741839408875   
10 100 1.0298716995482786 2.99478346562331 -0.900713324546814 -7.4169176816940308e-01 -0.39961037039756775 -0.266472190618515 0.4112686812877655   
11 110 1.017978288086828 2.8310558068331537 -0.9741063117980957 -9.7410631179809570e-01 -0.39072486758232117 -0.21382921934127808 0.4381416440010071   
12 120 0.9353954084158405 2.8957016103334836 -0.9741063117980957 -8.7704616785049438e-01 -0.44199687242507935 -0.3124561905860901 0.24142372608184814   
13 130 0.9574603399951898 3.083443991376874 -0.9741063117980957 -7.4484598636627197e-01 -0.33809220790863037 -0.23365150392055511 0.2101183533668518   
14 140 1.0476905326701031 3.1296586718281367 -0.9741063117980957 -9.6840596199035645e-01 -0.4403063654899597 -0.18263719975948334 0.549540251493454   
15 150 1.0844627095443216 2.8534521413980833 -0.9741063117980957 -8.3203107118606567e-01 -0.5362532734870911 -0.18814167380332947 0.38625121116638184   
16 160 1.0982442102471994 2.904659801276361 -0.9741063117980957 -9.1626811027526855e-01 -0.5738155841827393 -0.2647301256656647 0.46525171399116516   
17 170 0.9564979914431441 2.8944543074504225 -0.9741063117980957 -9.0269243717193604e-01 -0.5621675848960876 -0.2724302113056183 0.4486455023288727   
18 180 0.9042056015665944 2.939118258028864 -0.9741063117980957 -8.1204384565353394e-01 -0.35976991057395935 -0.22303426265716553 0.24446460604667664   
19 190 0.7808754423938737 2.91853308962027 -0.9741063117980957 -7.6455491781234741e-01 -0.5259968042373657 -0.1948418766260147 0.20806705951690674   
20 200 0.7239947533044121 3.2487579361838317 -0.9741063117980957 -7.6471984386444092e-01 -0.598369300365448 -0.3125592768192291 0.3135179281234741   
21 210 0.7029968154899126 3.6734706156680916 -0.9741063117980957 -9.5076894760131836e-01 -0.5694965720176697 -0.1802869737148285 0.09116393327713013   
22 220 0.8101797634147389 3.8702011977308586 -0.9741063117980957 -7.8249084949493408e-01 -0.6347977519035339 -0.32337236404418945 0.2839236259460449   
23 230 0.7971329680227579 4.027183775910507 -0.9741063117980957 -7.4446457624435425e-01 -0.3733764886856079 -0.2398259937763214 0.3846019208431244   
24 240 0.9138105214743668 4.644642065447671 -0.9741063117980957 -7.4873208999633789e-01 -0.41175317764282227 -0.22870366275310516 0.3610377907752991   
25 250 0.8574098745164817 4.727463924563452 -0.9741063117980957 -7.0976787805557251e-01 -0.5139673352241516 -0.3302168846130371 0.15434172749519348   
26 260 0.8729833845304616 4.747176795650183 -0.9741063117980957 -8.0853915214538574e-01 -0.39231228828430176 -0.33350512385368347 0.3566053807735443   
27 270 0.8960271730297633 4.598961394304202 -0.9741063117980957 -6.8020451068878174e-01 -0.463396281003952 -0.17159733176231384 0.3281552791595459   
28 280 0.8111629294075605 4.919020072980155 -0.9741063117980957 -8.1336331367492676e-01 -0.7217869758605957 -0.3217024803161621 0.3672741651535034   
29 290 0.8459035476615191 5.568733594548891 -0.9741063117980957 -8.3694797754287720e-01 -0.6051003932952881 -0.23534202575683594 0.3309900164604187   
30 300 0.8002264971496861 5.2247573258221225 -0.9741063117980957 -7.8551107645034790e-01 -0.41630932688713074 -0.2952624559402466 0.18062713742256165   
